data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6996103,356,IND72965,72965,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Jammu and Kashmir,Kulgam,Kulgam,Kulgam,33.6446,75.0192,2,Pakistan Press International,Regional,"On 10 March 2020, thousands of people shouted anti-India and pro-freedom slogans in Kulgam district (J&K) at the funeral of suspected militants. [size=thousands]",0,1584473891,IND
6996137,356,IND72804,72804,3/10/20,2020,1,Riots,Mob violence,Rioters (India),BJP: Bharatiya Janata Party,5,57,Southern Asia,India,Tripura,South Tripura,Belonia,Belonia,23.2504,91.4679,1,Shillong Times,National,"On Mar 10 2020, workers of BJP assaulted members and leaders of Communist Party of India (Marxist) in Belonia (south Tripura district, Tripura) in which some of them were severely injured. [size=no report]",0,1584473891,IND
6996137,356,IND72804,72804,3/10/20,2020,1,Riots,Mob violence,Civilians (India),CPI(M): Communist Party of India (Marxist),7,57,Southern Asia,India,Tripura,South Tripura,Belonia,Belonia,23.2504,91.4679,1,Shillong Times,National,"On Mar 10 2020, workers of BJP assaulted members and leaders of Communist Party of India (Marxist) in Belonia (south Tripura district, Tripura) in which some of them were severely injured. [size=no report]",0,1584473891,IND
6996138,356,IND72780,72780,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),CPI(M): Communist Party of India (Marxist),6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Shillong Times,National,"On Mar 10 2020, members of the Communist Party of India (Marxist) held a protest rally in Agartala town (West Tripura district, Tripura) to protest against the alleged attack in its party office at Bordowali in Agartala on Mar 9. [size=no report]",0,1584473891,IND
6995892,356,IND72911,72911,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Unidentified Communal Group (India),5,55,Southern Asia,India,Odisha,Cuttack,Athagarh,Athagarh,20.5173,85.6303,1,Hindustan Times; Orissa TV,Subnational-National,"On 10 March 2020, two groups of villagers clashed in Athagarh town (Cuttack, Odisha) for an unknown reason during Holi celebrations. 12 people were injured. [size=at least 12]",0,1584473890,IND
6995892,356,IND72911,72911,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Unidentified Communal Group (India),5,55,Southern Asia,India,Odisha,Cuttack,Athagarh,Athagarh,20.5173,85.6303,1,Hindustan Times; Orissa TV,Subnational-National,"On 10 March 2020, two groups of villagers clashed in Athagarh town (Cuttack, Odisha) for an unknown reason during Holi celebrations. 12 people were injured. [size=at least 12]",0,1584473890,IND
6995893,356,IND72915,72915,3/10/20,2020,1,Battles,Armed clash,Unidentified Communal Militia (India),,4,44,Southern Asia,India,Odisha,Cuttack,Tigiria,Tigiria,20.4695,85.5131,2,Orissa TV; Hindustan Times,Subnational-National,"On 10 March 2020, residents of Bhiruda and Panaspatna villages clashed with swords and sharp weapons in a location under Tigiria Police limits (Cuttack, Odisha) over rash driving during Holi celebrations. Several people sustained severe injuries.",0,1584473890,IND
6995893,356,IND72915,72915,3/10/20,2020,1,Battles,Armed clash,Unidentified Communal Militia (India),,4,44,Southern Asia,India,Odisha,Cuttack,Tigiria,Tigiria,20.4695,85.5131,2,Orissa TV; Hindustan Times,Subnational-National,"On 10 March 2020, residents of Bhiruda and Panaspatna villages clashed with swords and sharp weapons in a location under Tigiria Police limits (Cuttack, Odisha) over rash driving during Holi celebrations. Several people sustained severe injuries.",0,1584473890,IND
6996152,356,IND72839,72839,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On Mar 10 2020, protesters including women continuing their demonstration since January 7, at Park Circus Maidan in Kolkata city (Kolkata district, West Bengal) celebrated Holi while protesting against Citizenship (Amendment) Act, 2019 (CAA), NRC and NPR. [size=no report]",0,1584473891,IND
6996155,356,IND72801,72801,3/10/20,2020,1,Violence against civilians,Attack,Militia (Pro-Government),,3,37,Southern Asia,India,Sikkim,South Sikkim,Namchi,Melli,27.0912,88.4574,1,Telegraph (India),National,"On Mar 10 2020, a group of youths allegedly led by Kalimpong municipality councillor opened fire at Melli town (Kalimpong district, West Bengal) in which two persons suffered bullet injuries. The attack was suspected to be related to control of contract work in the area.",0,1584473891,IND
6996155,356,IND72801,72801,3/10/20,2020,1,Violence against civilians,Attack,Civilians (India),,7,37,Southern Asia,India,Sikkim,South Sikkim,Namchi,Melli,27.0912,88.4574,1,Telegraph (India),National,"On Mar 10 2020, a group of youths allegedly led by Kalimpong municipality councillor opened fire at Melli town (Kalimpong district, West Bengal) in which two persons suffered bullet injuries. The attack was suspected to be related to control of contract work in the area.",0,1584473891,IND
6996158,356,IND72845,72845,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,West Bengal,Kalimpong,Kalimpong,Kalimpong,27.0705,88.4752,2,Telegraph (India),National,"On Mar 10 2020, local residents staged a protest by blocking NH10 in Kalimpong District (West Bengal) demanding the arrest of Kalimpong municipality councillor for allegedly opening fire at Melli town in which two persons were injured. [size=no report]",0,1584473891,IND
6996163,356,IND73003,73003,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Karnataka,Mandya,Mandya,Mandya,12.5223,76.8974,1,The Hindu,National,"On 10 March 2020, a protest was held in Mandya city (Mandya, KN) against the decision to privatize the Mysugar mill. [size=no report]",0,1584473891,IND
6996165,356,IND72997,72997,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Hindu Group (India),5,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 10 March 2020, an SDPI (an Islamic outfit) functionary was attacked by a group of 7 men in Coimbatore city (Coimbatore, TN). While immediate reason for the incident were unknown the incident seemed to be a continuation of communal tensions from last week and a retaliation to the alleged hurling of a petrol bomb at a Hindu Munnani office. [size=8]",0,1584473891,IND
6996165,356,IND72997,72997,3/10/20,2020,1,Riots,Mob violence,Civilians (India),SDPI: Social Democratic Party of India; Muslim Group (India),7,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 10 March 2020, an SDPI (an Islamic outfit) functionary was attacked by a group of 7 men in Coimbatore city (Coimbatore, TN). While immediate reason for the incident were unknown the incident seemed to be a continuation of communal tensions from last week and a retaliation to the alleged hurling of a petrol bomb at a Hindu Munnani office. [size=8]",0,1584473891,IND
6996168,356,IND73002,73002,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,1,The Hindu,National,"On 10 March 2020, transport corporation employees belonging to the CITU held a protest in Madurai city (Madurai, TN) demanding the state government clear all due payments for PF, gratuity and insurance. [size=no report]",0,1584473891,IND
6995913,356,IND72861,72861,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),TYC: Tibetan Youth Congress; Tibetan Ethnic Group (India),6,60,Southern Asia,India,Himachal Pradesh,Shimla,Shimla,Shimla,31.1044,77.1666,1,Asian News International,National,"On March 10 2020, members of the exiled Tibetian community under the banner of 'Tibetan Youth Congress' staged a protest in Shimla (HP), to mark the 61st anniversary of their Uprising Day against China. [size=no report]",0,1584473890,IND
6995915,356,IND73006,73006,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,60,Southern Asia,India,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,8.4855,76.9492,1,Asian News International,National,"On 10 March 2020, members of the BJP held a sit in protest in Thiruvananthapuram city (Thiruvananthapuram, TN) demanding the 65 cents land be given back from the revenue department. [size=no report]",0,1584473890,IND
6996171,356,IND73001,73001,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),AIAWU: All India Agricultural Workers Union; Labour Group (India); Farmers (India),6,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,1,The Hindu,National,"On 10 March 2020, farmers and members of the AIAWU held protests in Madurai city (Madurai, TN) against the lack of jobs under the MGNREGS scheme. [size=no report]",0,1584473891,IND
6995917,356,IND72964,72964,3/10/20,2020,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (India),,3,13,Southern Asia,India,Jammu and Kashmir,Pulwama,Pampore,Kakapora,33.9478,74.9289,1,Asian News International,National,"On 10 March 2020, militants hurled a grenade at a CRPF post in Kakapora town (Pulwama district, J&K) in which one CRPF personnel was injured.",0,1584473890,IND
6995917,356,IND72964,72964,3/10/20,2020,1,Explosions/Remote violence,Grenade,Police Forces of India (2014-) Central Reserve Police Force,,1,13,Southern Asia,India,Jammu and Kashmir,Pulwama,Pampore,Kakapora,33.9478,74.9289,1,Asian News International,National,"On 10 March 2020, militants hurled a grenade at a CRPF post in Kakapora town (Pulwama district, J&K) in which one CRPF personnel was injured.",0,1584473890,IND
6996173,356,IND73000,73000,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Tamil Nadu,Krishnagiri,Krishnagiri,Krishnagiri,12.5192,78.2138,1,The Hindu,National,"On 10 March 2020, members of the transport union started a sit in protest in Krishnagiri city (Krishnagiri, TN) demanding the government fulfil demands promised to trade unions in 2017. The sit is ongoing as of March 12. [size=no report]",0,1584473891,IND
6996174,356,IND73004,73004,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Fishermen (India),5,55,Southern Asia,India,Tamil Nadu,Nagapattinam,Nagapattinam,Nagapattinam,10.7639,79.8445,1,The Hindu,National,"On 10 March 2020, 2 groups of fishermen attacked each other in Nagapattinam town (Nagapattinam, TN) over the use of banned nets by some fishermen. Three fishermen were injured. [size=no report]",0,1584473891,IND
6996174,356,IND73004,73004,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Fishermen (India),5,55,Southern Asia,India,Tamil Nadu,Nagapattinam,Nagapattinam,Nagapattinam,10.7639,79.8445,1,The Hindu,National,"On 10 March 2020, 2 groups of fishermen attacked each other in Nagapattinam town (Nagapattinam, TN) over the use of banned nets by some fishermen. Three fishermen were injured. [size=no report]",0,1584473891,IND
6996175,356,IND72996,72996,3/10/20,2020,1,Riots,Mob violence,Rioters (India),,5,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 10 March 2020, a petrol bomb was hurled at a Hindu Munnani office in Coimbatore city (Coimbatore, TN). While immediate reason for the incident were unknown the incident seemed to be a continuation of communal tensions from last week. [size=no report]",0,1584473891,IND
6996175,356,IND72996,72996,3/10/20,2020,1,Riots,Mob violence,Civilians (India),Hindu Munnani; Hindu Group (India),7,57,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 10 March 2020, a petrol bomb was hurled at a Hindu Munnani office in Coimbatore city (Coimbatore, TN). While immediate reason for the incident were unknown the incident seemed to be a continuation of communal tensions from last week. [size=no report]",0,1584473891,IND
6996176,356,IND73005,73005,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Karnataka,Shivamogga,Shimoga,Shimoga,13.9315,75.5679,1,The Hindu,National,"On 10 March 2020, members of the CITU mid day meal workers staged a protest in Shimoga city (Shivamogga, KN) demanding a hike in their remuneration. [size=no report]",0,1584473891,IND
6996179,356,IND72995,72995,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),AITUC: All India Trade Union Congress; CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 10 March 2020, over 500 workers, including members of the CITU and AITUC started a sit in protest in Coimbatore city (Coimbatore, TN) against the illegal recruitment for conservancy worker posts. The protest is still ongoing as of March 11. [size=over 500]",0,1584473891,IND
6995931,356,IND72994,72994,3/10/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Karnataka,Bengaluru Urban,Bengaluru,Bengaluru,12.9719,77.5936,1,Bangalore Mirror,Subnational,"On 10 March 2020, hundreds of residents held a protest in Bengaluru city (Bengaluru, KN) demanding the shutting down of a liquor shop in the Madina Nagar area. [size=hundreds]",0,1584473890,IND
6996199,356,IND72806,72806,3/10/20,2020,1,Strategic developments,Change to group/activity,NDFB-P: National Democratic Front of Boroland-Progressive,,2,20,Southern Asia,India,Assam,Kokrajhar,Dotoma,Serfanguri,26.546,90.175,1,Times of India,National,"On Mar 10 2020, the Progressive faction of NDFB disbanded itself at a ceremonial function at Serfanguri village (Kokrajhar district, Assam) as per the peace agreement signed by the outfits and other Bodo stakeholders with the government on January 27 2020.",0,1584473891,IND
6996207,356,IND72913,72913,3/10/20,2020,1,Riots,Mob violence,Rioters (India),Unidentified Communal Group (India),5,57,Southern Asia,India,Rajasthan,Barmer,Siwana,Samdari,25.8165,72.583,1,Times of India,National,"On 10 March 2020, a couple was beaten up with iron rods and stick by a mob of 10-12 in Samdari village (Barmer, Rajasthan) over an unknown reason, as they went to see a land plot of their relative. Three people were arrested. [size=10-12]",0,1584473891,IND
6996207,356,IND72913,72913,3/10/20,2020,1,Riots,Mob violence,Civilians (India),,7,57,Southern Asia,India,Rajasthan,Barmer,Siwana,Samdari,25.8165,72.583,1,Times of India,National,"On 10 March 2020, a couple was beaten up with iron rods and stick by a mob of 10-12 in Samdari village (Barmer, Rajasthan) over an unknown reason, as they went to see a land plot of their relative. Three people were arrested. [size=10-12]",0,1584473891,IND
